Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,is_holiday,day_of_week,is_weekend,month,year,season_num,sales_lag_1,customers_lag_1,sales_lag_7,customers_lag_7,sales_lag_14,customers_lag_14,sales_lag_21,customers_lag_21,sales_lag_28,customers_lag_28,sales_roll_mean_7,sales_roll_std_7,ds,y
2013-12-02,25.0,184.0,14.53,0,95841.0,0,0,0,12,2013,0,89741.0,388.0,106213.0,180.0,101386.0,161.0,120768.0,939.0,84201.0,115.0,123022.23714285714,25778.956411389543,2013-12-02,95841.0
2013-12-03,30.0,139.0,17.02,0,116226.0,0,1,0,12,2013,0,95841.0,184.0,96561.0,175.0,97977.0,139.0,85609.0,148.0,83857.0,138.0,121540.52285714285,27166.85609550092,2013-12-03,116226.0
2013-12-04,20.0,208.0,16.48,0,101852.0,0,2,0,12,2013,0,116226.0,139.0,125205.0,360.0,83951.0,143.0,83114.0,139.0,75936.0,133.0,124349.80857142856,25090.673593120457,2013-12-04,101852.0
2013-12-05,37.0,184.0,19.41,0,115283.0,0,3,0,12,2013,0,101852.0,208.0,144955.0,808.0,93162.0,171.0,83091.0,161.0,79354.0,133.0,121013.6657142857,26472.509332429378,2013-12-05,115283.0
2013-12-06,38.0,259.0,13.27,0,117310.0,0,4,0,12,2013,0,115283.0,184.0,153503.66,1225.67,97410.0,221.0,91105.0,207.0,90779.0,235.0,116774.80857142856,24285.249896247315,2013-12-06,117310.0
2013-12-07,64.0,393.0,16.12,0,136692.0,0,5,1,12,2013,0,117310.0,259.0,144977.0,545.0,142896.0,471.0,119514.0,382.0,141677.0,1225.67,111604.28571428571,18270.093647947237,2013-12-07,136692.0
2013-12-08,47.0,374.0,17.13,0,114174.0,0,6,1,12,2013,0,136692.0,393.0,89741.0,388.0,97584.0,327.0,103826.0,286.0,153503.66,1040.0,110420.71428571429,15856.793451748967,2013-12-08,114174.0
2013-12-09,28.0,194.0,15.51,0,107161.0,0,0,0,12,2013,0,114174.0,374.0,95841.0,184.0,106213.0,180.0,101386.0,161.0,120768.0,939.0,113911.14285714286,12972.935422493643,2013-12-09,107161.0
2013-12-10,23.0,203.0,20.43,0,113194.0,0,1,0,12,2013,0,107161.0,194.0,116226.0,139.0,96561.0,175.0,97977.0,139.0,85609.0,148.0,115528.28571428571,10882.02362789637,2013-12-10,113194.0
2013-12-11,25.0,236.0,17.18,0,124350.0,0,2,0,12,2013,0,113194.0,203.0,101852.0,208.0,125205.0,360.0,83951.0,143.0,83114.0,139.0,115095.14285714286,10909.929917718238,2013-12-11,124350.0
2013-12-12,55.0,255.0,14.2,0,109785.0,0,3,0,12,2013,0,124350.0,236.0,115283.0,184.0,144955.0,808.0,93162.0,171.0,83091.0,161.0,118309.14285714286,9592.726418639093,2013-12-12,109785.0
2013-12-13,40.0,306.0,15.76,0,121560.0,0,4,0,12,2013,0,109785.0,255.0,117310.0,259.0,153503.66,1225.67,97410.0,221.0,91105.0,207.0,117523.71428571429,10093.790049898398,2013-12-13,121560.0
2013-12-14,94.0,643.0,28.73,0,139549.0,0,5,1,12,2013,0,121560.0,306.0,136692.0,393.0,144977.0,545.0,142896.0,471.0,119514.0,382.0,118130.85714285714,10205.988085899528,2013-12-14,139549.0
2013-12-15,32.0,473.0,24.8,0,138108.0,0,6,1,12,2013,0,139549.0,643.0,114174.0,374.0,89741.0,388.0,97584.0,327.0,103826.0,286.0,118539.0,11090.746232783402,2013-12-15,138108.0
2013-12-16,27.0,292.0,20.49,0,112943.0,0,0,0,12,2013,0,138108.0,473.0,107161.0,194.0,95841.0,184.0,106213.0,180.0,101386.0,161.0,121958.14285714286,13038.958821273114,2013-12-16,112943.0
2013-12-17,25.0,292.0,17.58,0,120258.0,0,1,0,12,2013,0,112943.0,292.0,113194.0,203.0,116226.0,139.0,96561.0,175.0,97977.0,139.0,122784.14285714286,12094.269406466403,2013-12-17,120258.0
2013-12-18,36.0,394.0,19.5,0,117331.0,0,2,0,12,2013,0,120258.0,292.0,124350.0,236.0,101852.0,208.0,125205.0,360.0,83951.0,143.0,123793.28571428571,11437.584880767465,2013-12-18,117331.0
2013-12-19,41.0,352.0,19.16,0,135283.0,0,3,0,12,2013,0,117331.0,394.0,109785.0,255.0,115283.0,184.0,144955.0,808.0,93162.0,171.0,122790.57142857143,11685.626796156308,2013-12-19,135283.0
2013-12-20,33.0,496.0,19.58,0,121315.0,0,4,0,12,2013,0,135283.0,352.0,121560.0,306.0,117310.0,259.0,153503.66,1225.67,97410.0,221.0,126433.14285714286,10903.828370937219,2013-12-20,121315.0
2013-12-21,56.0,719.0,24.41,0,136778.0,0,5,1,12,2013,0,121315.0,496.0,139549.0,643.0,136692.0,393.0,144977.0,545.0,142896.0,471.0,126398.14285714286,10922.454919851521,2013-12-21,136778.0
2013-12-22,50.0,747.0,22.5,0,146999.0,0,6,1,12,2013,0,136778.0,719.0,138108.0,473.0,114174.0,374.0,89741.0,388.0,97584.0,327.0,126002.28571428571,10404.322814969437,2013-12-22,146999.0
2013-12-23,28.0,668.0,19.92,0,151487.0,0,0,0,12,2013,0,146999.0,747.0,112943.0,292.0,107161.0,194.0,95841.0,184.0,106213.0,180.0,127272.42857142857,12466.758812366286,2013-12-23,151487.0
2013-12-24,28.0,329.0,22.51,0,104938.0,0,1,0,12,2013,0,151487.0,668.0,120258.0,292.0,113194.0,203.0,116226.0,139.0,96561.0,175.0,132778.7142857143,13548.05718807778,2013-12-24,104938.0
2013-12-25,14.0,92.52,0.0,0,43814.17,1,2,0,12,2013,0,104938.0,329.0,117331.0,394.0,124350.0,236.0,101852.0,208.0,125205.0,360.0,130590.14285714286,16763.58798535847,2013-12-25,43814.17
2013-12-26,47.0,669.0,17.65,0,132462.0,0,3,0,12,2013,0,43814.17,92.52,135283.0,352.0,109785.0,255.0,115283.0,184.0,144955.0,808.0,120087.73857142858,37122.02495013457,2013-12-26,132462.0
2013-12-27,50.0,437.0,20.56,0,97911.0,0,4,0,12,2013,0,132462.0,669.0,121315.0,496.0,121560.0,306.0,117310.0,259.0,153503.66,1225.67,119684.73857142856,36944.45815773204,2013-12-27,97911.0
2013-12-28,40.0,572.0,17.78,0,120220.0,0,5,1,12,2013,0,97911.0,437.0,136778.0,719.0,139549.0,643.0,136692.0,393.0,144977.0,545.0,116341.30999999998,37820.95157487932,2013-12-28,120220.0
2013-12-29,35.0,456.0,22.68,0,103940.0,0,6,1,12,2013,0,120220.0,572.0,146999.0,747.0,138108.0,473.0,114174.0,374.0,89741.0,388.0,113975.88142857142,36834.687998883346,2013-12-29,103940.0
2013-12-30,29.0,544.0,16.09,0,124161.0,0,0,0,12,2013,0,103940.0,456.0,151487.0,668.0,112943.0,292.0,107161.0,194.0,95841.0,184.0,107824.59571428571,33877.45017988804,2013-12-30,124161.0
2013-12-31,29.0,428.0,17.68,0,107762.0,0,1,0,12,2013,0,124161.0,544.0,104938.0,329.0,120258.0,292.0,113194.0,203.0,116226.0,139.0,103920.88142857142,29268.553786588356,2013-12-31,107762.0
2014-01-01,20.0,251.0,20.35,0,68144.0,1,2,0,1,2014,0,107762.0,428.0,43814.17,92.52,117331.0,394.0,124350.0,236.0,101852.0,208.0,104324.30999999998,29304.350712127507,2014-01-01,68144.0
2014-01-02,31.0,279.0,18.13,0,102768.0,0,3,0,1,2014,0,68144.0,251.0,132462.0,669.0,135283.0,352.0,109785.0,255.0,115283.0,184.0,107800.0,21273.789295750787,2014-01-02,102768.0
2014-01-03,34.0,284.0,13.3,0,96437.0,0,4,0,1,2014,0,102768.0,279.0,97911.0,437.0,121315.0,496.0,121560.0,306.0,117310.0,259.0,103558.0,18287.470656162415,2014-01-03,96437.0
2014-01-04,32.0,348.0,21.24,0,91232.0,0,5,1,1,2014,0,96437.0,284.0,120220.0,572.0,136778.0,719.0,139549.0,643.0,136692.0,393.0,103347.42857142857,18371.622808534063,2014-01-04,91232.0
2014-01-05,30.0,219.0,18.99,0,78289.0,0,6,1,1,2014,0,91232.0,348.0,103940.0,456.0,146999.0,747.0,138108.0,473.0,114174.0,374.0,99206.28571428571,17161.7580753866,2014-01-05,78289.0
2014-01-06,20.0,154.0,22.18,0,70490.0,0,0,0,1,2014,0,78289.0,219.0,124161.0,544.0,151487.0,668.0,112943.0,292.0,107161.0,194.0,95541.85714285714,18656.027510598095,2014-01-06,70490.0
2014-01-07,21.0,149.0,19.35,0,80779.0,0,1,0,1,2014,0,70490.0,154.0,107762.0,428.0,104938.0,329.0,120258.0,292.0,113194.0,203.0,87874.57142857143,15733.793205042804,2014-01-07,80779.0
2014-01-08,21.0,154.0,19.65,0,64433.0,0,2,0,1,2014,0,80779.0,149.0,68144.0,251.0,43814.17,92.52,117331.0,394.0,124350.0,236.0,84019.85714285714,13141.150728767803,2014-01-08,64433.0
2014-01-09,32.0,163.0,17.65,0,79258.0,0,3,0,1,2014,0,64433.0,154.0,102768.0,279.0,132462.0,669.0,135283.0,352.0,109785.0,255.0,83489.71428571429,13938.997019325532,2014-01-09,79258.0
2014-01-10,34.0,200.0,16.45,0,88518.0,0,4,0,1,2014,0,79258.0,163.0,96437.0,284.0,97911.0,437.0,121315.0,496.0,121560.0,306.0,80131.14285714286,11053.422689052557,2014-01-10,88518.0
2014-01-11,46.0,294.0,16.68,0,87469.0,0,5,1,1,2014,0,88518.0,200.0,91232.0,348.0,120220.0,572.0,136778.0,719.0,139549.0,643.0,78999.85714285714,9385.88179889679,2014-01-11,87469.0
2014-01-12,33.0,233.0,19.49,0,88838.0,0,6,1,1,2014,0,87469.0,294.0,78289.0,219.0,103940.0,456.0,146999.0,747.0,138108.0,473.0,78462.28571428571,8647.223479520284,2014-01-12,88838.0
2014-01-13,21.0,135.0,14.27,0,76117.0,0,0,0,1,2014,0,88838.0,233.0,70490.0,154.0,124161.0,544.0,151487.0,668.0,112943.0,292.0,79969.28571428571,9490.125740549134,2014-01-13,76117.0
2014-01-14,18.0,150.0,18.06,0,93415.0,0,1,0,1,2014,0,76117.0,135.0,80779.0,149.0,107762.0,428.0,104938.0,329.0,120258.0,292.0,80773.14285714286,8763.89242723774,2014-01-14,93415.0
2014-01-15,21.0,150.0,15.94,0,67407.0,0,2,0,1,2014,0,93415.0,150.0,64433.0,154.0,68144.0,251.0,43814.17,92.52,117331.0,394.0,82578.28571428571,9981.997089999879,2014-01-15,67407.0
2014-01-16,36.0,150.0,18.26,0,81535.0,0,3,0,1,2014,0,67407.0,150.0,79258.0,163.0,102768.0,279.0,132462.0,669.0,135283.0,352.0,83003.14285714286,9105.809380620401,2014-01-16,81535.0
2014-01-17,24.0,167.0,16.7,0,62127.0,0,4,0,1,2014,0,81535.0,150.0,88518.0,200.0,96437.0,284.0,97911.0,437.0,121315.0,496.0,83328.42857142857,8989.65386536387,2014-01-17,62127.0
2014-01-18,63.0,1124.0,17.87,1,130440.0,0,5,1,1,2014,0,62127.0,167.0,87469.0,294.0,91232.0,348.0,120220.0,572.0,136778.0,719.0,79558.28571428571,11604.26890867179,2014-01-18,130440.0
2014-01-19,58.0,756.0,18.02,1,90582.0,0,6,1,1,2014,0,130440.0,1124.0,88838.0,233.0,78289.0,219.0,103940.0,456.0,146999.0,747.0,85697.0,22622.028710971157,2014-01-19,90582.0
2014-01-20,51.0,676.0,19.41,1,88217.0,1,0,0,1,2014,0,90582.0,756.0,76117.0,135.0,70490.0,154.0,124161.0,544.0,151487.0,668.0,85946.14285714286,22671.93543001701,2014-01-20,88217.0
2014-01-21,17.0,122.0,13.5,0,72897.0,0,1,0,1,2014,0,88217.0,676.0,93415.0,150.0,80779.0,149.0,107762.0,428.0,104938.0,329.0,87674.71428571429,22255.070453826134,2014-01-21,72897.0
2014-01-22,16.0,140.0,16.01,0,68068.0,0,2,0,1,2014,0,72897.0,122.0,67407.0,150.0,64433.0,154.0,68144.0,251.0,43814.17,92.52,84743.57142857143,22719.36668613479,2014-01-22,68068.0
2014-01-23,37.0,126.0,13.16,0,63701.0,0,3,0,1,2014,0,68068.0,140.0,81535.0,150.0,79258.0,163.0,102768.0,279.0,132462.0,669.0,84838.0,22636.523923370765,2014-01-23,63701.0
2014-01-24,33.0,201.0,14.9,0,55694.0,0,4,0,1,2014,0,63701.0,126.0,62127.0,167.0,88518.0,200.0,96437.0,284.0,97911.0,437.0,82290.28571428571,24030.884001733397,2014-01-24,55694.0
2014-01-25,28.0,271.0,14.39,0,68986.0,0,5,1,1,2014,0,55694.0,201.0,130440.0,1124.0,87469.0,294.0,91232.0,348.0,120220.0,572.0,81371.28571428571,25032.621088720072,2014-01-25,68986.0
2014-01-26,31.0,248.0,12.61,0,68500.0,0,6,1,1,2014,0,68986.0,271.0,90582.0,756.0,88838.0,233.0,78289.0,219.0,103940.0,456.0,72592.14285714286,12688.156202125278,2014-01-26,68500.0
2014-01-27,18.0,122.0,17.63,0,56580.0,0,0,0,1,2014,0,68500.0,248.0,88217.0,676.0,76117.0,135.0,70490.0,154.0,124161.0,544.0,69437.57142857143,9911.166040669546,2014-01-27,56580.0
2014-01-28,32.0,135.0,10.7,0,59124.0,0,1,0,1,2014,0,56580.0,122.0,72897.0,122.0,93415.0,150.0,80779.0,149.0,107762.0,428.0,64918.0,6570.791403375584,2014-01-28,59124.0
2014-01-29,16.0,135.0,15.42,0,53535.0,0,2,0,1,2014,0,59124.0,135.0,68068.0,140.0,67407.0,150.0,64433.0,154.0,68144.0,251.0,62950.42857142857,5800.264817436281,2014-01-29,53535.0
2014-01-30,32.0,131.0,13.09,0,43814.17,0,3,0,1,2014,0,53535.0,135.0,63701.0,126.0,81535.0,150.0,79258.0,163.0,102768.0,279.0,60874.28571428572,6246.953996797464,2014-01-30,43814.17
2014-01-31,31.0,150.0,7.45,0,55382.0,0,4,0,1,2014,0,43814.17,131.0,55694.0,201.0,62127.0,167.0,88518.0,200.0,96437.0,284.0,58033.31,8762.665489604698,2014-01-31,55382.0
2014-02-01,32.0,267.0,10.19,0,63565.0,0,5,1,2,2014,0,55382.0,150.0,68986.0,271.0,130440.0,1124.0,87469.0,294.0,91232.0,348.0,57988.73857142857,8777.328808266411,2014-02-01,63565.0
2014-02-02,33.0,150.0,10.72,0,47161.0,0,6,1,2,2014,0,63565.0,267.0,68500.0,248.0,90582.0,756.0,88838.0,233.0,78289.0,219.0,57214.31,7833.749223246128,2014-02-02,47161.0
2014-02-03,20.0,122.0,5.98,0,59616.0,0,0,0,2,2014,0,47161.0,150.0,56580.0,122.0,88217.0,676.0,76117.0,135.0,70490.0,154.0,54165.881428571425,6792.858839135714,2014-02-03,59616.0
2014-02-04,22.0,92.52,10.2,0,47236.0,0,1,0,2,2014,0,59616.0,122.0,59124.0,135.0,72897.0,122.0,93415.0,150.0,80779.0,149.0,54599.595714285715,7064.1896756909355,2014-02-04,47236.0
2014-02-05,20.0,98.0,8.57,0,49231.0,0,2,0,2,2014,0,47236.0,92.52,53535.0,135.0,68068.0,140.0,67407.0,150.0,64433.0,154.0,52901.31,7222.41582131931,2014-02-05,49231.0
2014-02-06,30.0,108.0,11.39,0,49080.0,0,3,0,2,2014,0,49231.0,98.0,43814.17,131.0,63701.0,126.0,81535.0,150.0,79258.0,163.0,52286.45285714285,7341.696092790872,2014-02-06,49080.0
2014-02-07,27.0,173.0,12.12,0,63110.0,0,4,0,2,2014,0,49080.0,108.0,55382.0,150.0,55694.0,201.0,62127.0,167.0,88518.0,200.0,53038.71428571428,6556.720361947124,2014-02-07,63110.0
2014-02-08,62.0,323.0,11.92,0,68709.0,0,5,1,2,2014,0,63110.0,173.0,63565.0,267.0,68986.0,271.0,130440.0,1124.0,87469.0,294.0,54142.71428571428,7586.738291569824,2014-02-08,68709.0
2014-02-09,33.0,230.0,9.29,0,72905.0,0,6,1,2,2014,0,68709.0,323.0,47161.0,150.0,68500.0,248.0,90582.0,756.0,88838.0,233.0,54877.57142857143,8803.112079584358,2014-02-09,72905.0
2014-02-10,27.0,117.0,6.27,0,51029.0,0,0,0,2,2014,0,72905.0,230.0,59616.0,122.0,56580.0,122.0,88217.0,676.0,76117.0,135.0,58555.28571428572,10293.463325727851,2014-02-10,51029.0
2014-02-11,17.0,150.0,11.43,0,50004.0,0,1,0,2,2014,0,51029.0,117.0,47236.0,92.52,59124.0,135.0,72897.0,122.0,93415.0,150.0,57328.57142857143,10651.434877629878,2014-02-11,50004.0
2014-02-12,23.0,160.0,12.07,0,51667.0,0,2,0,2,2014,0,50004.0,150.0,49231.0,98.0,53535.0,135.0,68068.0,140.0,67407.0,150.0,57724.0,10258.437112933392,2014-02-12,51667.0
2014-02-13,32.0,211.0,8.29,0,64247.0,0,3,0,2,2014,0,51667.0,160.0,49080.0,108.0,43814.17,131.0,63701.0,126.0,81535.0,150.0,58072.0,9959.264229851979,2014-02-13,64247.0
2014-02-14,33.0,281.0,8.6,0,50115.0,0,4,0,2,2014,0,64247.0,211.0,63110.0,173.0,55382.0,150.0,55694.0,201.0,62127.0,167.0,60238.71428571428,9305.318097989484,2014-02-14,50115.0
2014-02-15,102.0,1046.0,13.8,1,130963.0,0,5,1,2,2014,0,50115.0,281.0,68709.0,323.0,63565.0,267.0,68986.0,271.0,130440.0,1124.0,58382.28571428572,9913.41422373935,2014-02-15,130963.0
2014-02-16,99.0,925.0,12.14,1,108253.0,0,6,1,2,2014,0,130963.0,1046.0,72905.0,230.0,47161.0,150.0,68500.0,248.0,90582.0,756.0,67275.71428571429,29431.622011674834,2014-02-16,108253.0
2014-02-17,66.0,713.0,10.53,1,90446.0,1,0,0,2,2014,0,108253.0,925.0,51029.0,117.0,59616.0,122.0,56580.0,122.0,88217.0,676.0,72325.42857142857,33332.351731499344,2014-02-17,90446.0
2014-02-18,24.0,108.0,10.48,0,51090.0,0,1,0,2,2014,0,90446.0,713.0,50004.0,150.0,47236.0,92.52,59124.0,135.0,72897.0,122.0,77956.42857142857,32452.87389357661,2014-02-18,51090.0
2014-02-19,22.0,141.0,11.01,0,46273.0,0,2,0,2,2014,0,51090.0,108.0,51667.0,160.0,49231.0,98.0,53535.0,135.0,68068.0,140.0,78111.57142857143,32299.206336261363,2014-02-19,46273.0
2014-02-20,32.0,113.0,13.76,0,54298.0,0,3,0,2,2014,0,46273.0,141.0,64247.0,211.0,49080.0,108.0,43814.17,131.0,63701.0,126.0,77341.0,33089.91586067683,2014-02-20,54298.0
2014-02-21,43.0,151.0,12.96,0,53338.0,0,4,0,2,2014,0,54298.0,113.0,50115.0,281.0,63110.0,173.0,55382.0,150.0,55694.0,201.0,75919.71428571429,33948.593076956335,2014-02-21,53338.0
2014-02-22,39.0,272.0,10.31,0,58040.0,0,5,1,2,2014,0,53338.0,151.0,130963.0,1046.0,68709.0,323.0,63565.0,267.0,68986.0,271.0,76380.14285714286,33559.91758744643,2014-02-22,58040.0
2014-02-23,32.0,183.0,8.37,0,43814.17,0,6,1,2,2014,0,58040.0,272.0,108253.0,925.0,72905.0,230.0,47161.0,150.0,68500.0,248.0,65962.57142857143,23646.706591385086,2014-02-23,43814.17
2014-02-24,19.0,98.0,8.94,0,48786.0,0,0,0,2,2014,0,43814.17,183.0,90446.0,713.0,51029.0,117.0,59616.0,122.0,56580.0,122.0,56757.024285714295,15619.843391259432,2014-02-24,48786.0
2014-02-25,22.0,108.0,11.61,0,51603.0,0,1,0,2,2014,0,48786.0,98.0,51090.0,108.0,50004.0,150.0,47236.0,92.52,59124.0,135.0,50805.59571428572,4907.998142570153,2014-02-25,51603.0
2014-02-26,16.0,113.0,11.26,0,53945.0,0,2,0,2,2014,0,51603.0,108.0,46273.0,141.0,51667.0,160.0,49231.0,98.0,53535.0,135.0,50878.88142857143,4916.774803848329,2014-02-26,53945.0
2014-02-27,25.0,104.0,7.89,0,47358.0,0,3,0,2,2014,0,53945.0,113.0,54298.0,113.0,64247.0,211.0,49080.0,108.0,43814.17,131.0,51974.88142857143,4561.185412268492,2014-02-27,47358.0
2014-02-28,26.0,136.0,7.25,0,60434.0,0,4,0,2,2014,0,47358.0,104.0,53338.0,151.0,50115.0,281.0,63110.0,173.0,55382.0,150.0,50983.45285714286,4723.4287358055835,2014-02-28,60434.0
2014-03-01,39.0,235.0,8.56,0,60828.0,0,5,1,3,2014,1,60434.0,136.0,58040.0,272.0,130963.0,1046.0,68709.0,323.0,63565.0,267.0,51997.16714285715,5922.278652306651,2014-03-01,60828.0
2014-03-02,31.0,188.0,6.42,0,65313.0,0,6,1,3,2014,1,60828.0,235.0,43814.17,183.0,108253.0,925.0,72905.0,230.0,47161.0,150.0,52395.45285714286,6465.26186700124,2014-03-02,65313.0
2014-03-03,21.0,113.0,8.6,0,61518.0,0,0,0,3,2014,1,65313.0,188.0,48786.0,98.0,90446.0,713.0,51029.0,117.0,59616.0,122.0,55466.71428571428,6806.782737689264,2014-03-03,61518.0
2014-03-04,22.0,108.0,7.66,0,57205.0,0,1,0,3,2014,1,61518.0,113.0,51603.0,108.0,51090.0,108.0,50004.0,150.0,47236.0,92.52,57285.57142857143,6413.8154753929375,2014-03-04,57205.0
2014-03-05,25.0,118.0,8.54,0,62304.0,0,2,0,3,2014,1,57205.0,108.0,53945.0,113.0,46273.0,141.0,51667.0,160.0,49231.0,98.0,58085.857142857145,5916.838216158974,2014-03-05,62304.0
2014-03-06,41.0,127.0,7.58,0,52458.0,0,3,0,3,2014,1,62304.0,118.0,47358.0,104.0,54298.0,113.0,64247.0,211.0,49080.0,108.0,59280.0,5783.857392203056,2014-03-06,52458.0
2014-03-07,23.0,151.0,14.24,0,59424.0,0,4,0,3,2014,1,52458.0,127.0,60434.0,136.0,53338.0,151.0,50115.0,281.0,63110.0,173.0,60008.57142857143,4111.121576778786,2014-03-07,59424.0
2014-03-08,26.0,269.0,10.34,0,77569.0,0,5,1,3,2014,1,59424.0,151.0,60828.0,235.0,58040.0,272.0,130963.0,1046.0,68709.0,323.0,59864.28571428572,4111.425734637204,2014-03-08,77569.0
2014-03-09,51.0,193.0,11.76,0,63947.0,0,6,1,3,2014,1,77569.0,269.0,65313.0,188.0,43814.17,183.0,108253.0,925.0,72905.0,230.0,62255.857142857145,7894.236239784813,2014-03-09,63947.0
2014-03-10,25.0,123.0,8.88,0,61322.0,0,0,0,3,2014,1,63947.0,193.0,61518.0,113.0,48786.0,98.0,90446.0,713.0,51029.0,117.0,62060.71428571428,7822.628196761622,2014-03-10,61322.0
2014-03-11,20.0,108.0,7.46,0,62399.0,0,1,0,3,2014,1,61322.0,123.0,57205.0,108.0,51603.0,108.0,51090.0,108.0,50004.0,150.0,62032.71428571428,7825.2448676129825,2014-03-11,62399.0
2014-03-12,21.0,123.0,7.91,0,53776.0,0,2,0,3,2014,1,62399.0,108.0,62304.0,118.0,53945.0,113.0,46273.0,141.0,51667.0,160.0,62774.71428571428,7531.933521442984,2014-03-12,53776.0
2014-03-13,24.0,132.0,11.67,0,54897.0,0,3,0,3,2014,1,53776.0,123.0,52458.0,127.0,47358.0,104.0,54298.0,113.0,64247.0,211.0,61556.42857142857,8273.913641825682,2014-03-13,54897.0
2014-03-14,27.0,222.0,9.36,0,74186.0,0,4,0,3,2014,1,54897.0,132.0,59424.0,151.0,60434.0,136.0,53338.0,151.0,50115.0,281.0,61904.857142857145,7868.318868063999,2014-03-14,74186.0
2014-03-15,33.0,330.0,11.99,0,73714.0,0,5,1,3,2014,1,74186.0,222.0,77569.0,269.0,60828.0,235.0,58040.0,272.0,130963.0,1046.0,64013.71428571428,8990.768593661476,2014-03-15,73714.0
2014-03-16,24.0,245.0,10.05,0,69636.0,0,6,1,3,2014,1,73714.0,330.0,63947.0,193.0,65313.0,188.0,43814.17,183.0,108253.0,925.0,63463.0,8095.577887547071,2014-03-16,69636.0
2014-03-17,20.0,146.0,8.38,0,56931.0,0,0,0,3,2014,1,69636.0,245.0,61322.0,123.0,61518.0,113.0,48786.0,98.0,90446.0,713.0,64275.71428571428,8430.88003936142,2014-03-17,56931.0
2014-03-18,20.0,127.0,11.18,0,63467.0,0,1,0,3,2014,1,56931.0,146.0,62399.0,108.0,57205.0,108.0,51603.0,108.0,51090.0,108.0,63648.42857142857,8840.667562598917,2014-03-18,63467.0
2014-03-19,22.0,161.0,7.5,0,58730.0,0,2,0,3,2014,1,63467.0,127.0,53776.0,123.0,62304.0,118.0,53945.0,113.0,46273.0,141.0,63801.0,8824.712610996143,2014-03-19,58730.0
2014-03-20,26.0,152.0,10.16,0,62568.0,0,3,0,3,2014,1,58730.0,161.0,54897.0,132.0,52458.0,127.0,47358.0,104.0,54298.0,113.0,64508.71428571428,8051.518650008587,2014-03-20,62568.0
2014-03-21,47.0,207.0,9.33,0,61478.0,0,4,0,3,2014,1,62568.0,152.0,74186.0,222.0,59424.0,151.0,60434.0,136.0,53338.0,151.0,65604.57142857143,6975.393844488034,2014-03-21,61478.0
2014-03-22,49.0,325.0,9.82,0,73802.0,0,5,1,3,2014,1,61478.0,207.0,73714.0,330.0,77569.0,269.0,60828.0,235.0,58040.0,272.0,63789.142857142855,5947.743617781863,2014-03-22,73802.0
2014-03-23,27.0,236.0,11.53,0,48120.0,0,6,1,3,2014,1,73802.0,325.0,69636.0,245.0,63947.0,193.0,65313.0,188.0,43814.17,183.0,63801.71428571428,5972.2600053444,2014-03-23,48120.0
2014-03-24,21.0,133.0,8.94,0,60331.0,0,0,0,3,2014,1,48120.0,236.0,56931.0,146.0,61322.0,123.0,61518.0,113.0,48786.0,98.0,60728.0,7743.282830945057,2014-03-24,60331.0
2014-03-25,21.0,161.0,12.12,0,60559.0,0,1,0,3,2014,1,60331.0,133.0,63467.0,127.0,62399.0,108.0,57205.0,108.0,51603.0,108.0,61213.71428571428,7570.11168377127,2014-03-25,60559.0
2014-03-26,22.0,165.0,9.43,0,51241.0,0,2,0,3,2014,1,60559.0,161.0,58730.0,161.0,53776.0,123.0,62304.0,118.0,53945.0,113.0,60798.28571428572,7505.362898494896,2014-03-26,51241.0
2014-03-27,48.0,189.0,10.96,0,57847.0,0,3,0,3,2014,1,51241.0,165.0,62568.0,152.0,54897.0,132.0,52458.0,127.0,47358.0,104.0,59728.42857142857,8337.011632017176,2014-03-27,57847.0
2014-03-28,41.0,241.0,15.07,0,86141.0,0,4,0,3,2014,1,57847.0,189.0,61478.0,207.0,74186.0,222.0,59424.0,151.0,60434.0,136.0,59054.0,8259.612662428077,2014-03-28,86141.0
2014-03-29,45.0,345.0,13.31,0,92237.0,0,5,1,3,2014,1,86141.0,241.0,73802.0,325.0,73714.0,330.0,77569.0,269.0,60828.0,235.0,62577.28571428572,13230.40819116213,2014-03-29,92237.0
2014-03-30,33.0,242.0,15.63,0,67904.0,0,6,1,3,2014,1,92237.0,345.0,48120.0,236.0,69636.0,245.0,63947.0,193.0,65313.0,188.0,65210.857142857145,17104.66192230054,2014-03-30,67904.0
2014-03-31,22.0,175.0,7.41,0,76969.0,0,0,0,3,2014,1,67904.0,242.0,60331.0,133.0,56931.0,146.0,61322.0,123.0,61518.0,113.0,68037.14285714286,15355.005377493817,2014-03-31,76969.0
2014-04-01,22.0,137.0,12.69,0,59201.0,0,1,0,4,2014,1,76969.0,175.0,60559.0,161.0,63467.0,127.0,62399.0,108.0,57205.0,108.0,70414.0,15250.707229502714,2014-04-01,59201.0
2014-04-02,26.0,161.0,8.76,0,71152.0,0,2,0,4,2014,1,59201.0,137.0,51241.0,165.0,58730.0,161.0,53776.0,123.0,62304.0,118.0,70220.0,15404.822394302584,2014-04-02,71152.0
2014-04-03,29.0,152.0,12.12,0,61136.0,0,3,0,4,2014,1,71152.0,161.0,57847.0,189.0,62568.0,152.0,54897.0,132.0,52458.0,127.0,73064.42857142857,12960.72325473081,2014-04-03,61136.0
