Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store,DayOfWeek,Month,DayOfMonth,IsWeekend,pr,TouristEvent_Bin,Sales_Lag7,Customers_Lag7
2013-03-28,15,105,6.71,No,30178,Baltimore,3,3,28,0,0.06709999999999999,0,33312.0,90.0
2013-03-29,20,146,7.92,No,39376,Baltimore,4,3,29,0,0.07919999999999999,0,37911.0,121.0
2013-03-30,15,185,7.77,No,47234,Baltimore,5,3,30,1,0.07769999999999999,0,43411.0,165.0
2013-03-31,7,0,6.51,No,26218,Baltimore,6,3,31,1,0.06509999999999999,0,34053.0,126.0
2013-04-01,10,100,9.02,No,37691,Baltimore,0,4,1,0,0.0902,0,34946.0,101.0
2013-04-02,12,87,6.37,No,35095,Baltimore,1,4,2,0,0.0637,0,32855.0,93.0
2013-04-03,13,103,6.34,No,36838,Baltimore,2,4,3,0,0.0634,0,35643.0,98.0
2013-04-04,27,103,7.8,No,34448,Baltimore,3,4,4,0,0.078,0,30178.0,105.0
2013-04-05,18,149,10.46,No,40098,Baltimore,4,4,5,0,0.10460000000000001,0,39376.0,146.0
2013-04-06,15,184,8.43,No,42391,Baltimore,5,4,6,1,0.0843,0,47234.0,185.0
2013-04-07,19,128,9.2,No,36794,Baltimore,6,4,7,1,0.092,0,26218.0,0.0
2013-04-08,11,77,8.19,No,30200,Baltimore,0,4,8,0,0.0819,0,37691.0,100.0
2013-04-09,11,59,10.27,No,30758,Baltimore,1,4,9,0,0.1027,0,35095.0,87.0
2013-04-10,14,61,8.43,No,30503,Baltimore,2,4,10,0,0.0843,0,36838.0,103.0
2013-04-11,19,79,6.95,No,37311,Baltimore,3,4,11,0,0.0695,0,34448.0,103.0
2013-04-12,16,112,9.71,No,35606,Baltimore,4,4,12,0,0.0971,0,40098.0,149.0
2013-04-13,19,168,9.12,No,39334,Baltimore,5,4,13,1,0.09119999999999999,0,42391.0,184.0
2013-04-14,17,133,9.93,No,36689,Baltimore,6,4,14,1,0.0993,0,36794.0,128.0
2013-04-15,12,54,8.68,No,31807,Baltimore,0,4,15,0,0.0868,0,30200.0,77.0
2013-04-16,16,61,7.54,No,31423,Baltimore,1,4,16,0,0.0754,0,30758.0,59.0
2013-04-17,15,71,8.49,No,29703,Baltimore,2,4,17,0,0.0849,0,30503.0,61.0
2013-04-18,19,69,11.62,No,31366,Baltimore,3,4,18,0,0.1162,0,37311.0,79.0
2013-04-19,19,102,10.58,No,33256,Baltimore,4,4,19,0,0.1058,0,35606.0,112.0
2013-04-20,24,157,10.3,No,41566,Baltimore,5,4,20,1,0.10300000000000001,0,39334.0,168.0
2013-04-21,15,115,12.08,No,33951,Baltimore,6,4,21,1,0.1208,0,36689.0,133.0
2013-04-22,9,63,10.17,No,34896,Baltimore,0,4,22,0,0.1017,0,31807.0,54.0
2013-04-23,11,71,7.11,No,42248,Baltimore,1,4,23,0,0.0711,0,31423.0,61.0
2013-04-24,12,66,9.37,No,33263,Baltimore,2,4,24,0,0.09369999999999999,0,29703.0,71.0
2013-04-25,15,73,10.67,No,38729,Baltimore,3,4,25,0,0.1067,0,31366.0,69.0
2013-04-26,23,107,9.08,No,36689,Baltimore,4,4,26,0,0.0908,0,33256.0,102.0
2013-04-27,16,177,6.89,No,44195,Baltimore,5,4,27,1,0.0689,0,41566.0,157.0
2013-04-28,18,116,7.97,No,31213,Baltimore,6,4,28,1,0.0797,0,33951.0,115.0
2013-04-29,11,73,10.65,No,29065,Baltimore,0,4,29,0,0.1065,0,34896.0,63.0
2013-04-30,12,65,7.8,No,40183,Baltimore,1,4,30,0,0.078,0,42248.0,71.0
2013-05-01,15,71,11.18,No,44644,Baltimore,2,5,1,0,0.1118,0,33263.0,66.0
2013-05-02,16,78,10.28,No,32779,Baltimore,3,5,2,0,0.10279999999999999,0,38729.0,73.0
2013-05-03,14,99,11.84,No,36015,Baltimore,4,5,3,0,0.1184,0,36689.0,107.0
2013-05-04,16,164,10.76,No,38127,Baltimore,5,5,4,1,0.1076,0,44195.0,177.0
2013-05-05,15,131,10.87,No,42165,Baltimore,6,5,5,1,0.10869999999999999,0,31213.0,116.0
2013-05-06,9,86,8.49,No,35486,Baltimore,0,5,6,0,0.0849,0,29065.0,73.0
2013-05-07,10,78,8.04,No,32888,Baltimore,1,5,7,0,0.08039999999999999,0,40183.0,65.0
2013-05-08,12,80,8.01,No,31840,Baltimore,2,5,8,0,0.0801,0,44644.0,71.0
2013-05-09,20,88,6.17,No,40765,Baltimore,3,5,9,0,0.0617,0,32779.0,78.0
2013-05-10,16,116,8.27,No,38978,Baltimore,4,5,10,0,0.0827,0,36015.0,99.0
2013-05-11,17,176,10.58,No,43649,Baltimore,5,5,11,1,0.1058,0,38127.0,164.0
2013-05-12,21,120,8.89,No,33668,Baltimore,6,5,12,1,0.0889,0,42165.0,131.0
2013-05-13,10,50,9.37,No,34384,Baltimore,0,5,13,0,0.09369999999999999,0,35486.0,86.0
2013-05-14,10,60,8.31,No,33098,Baltimore,1,5,14,0,0.08310000000000001,0,32888.0,78.0
2013-05-15,13,78,8.8,No,39686,Baltimore,2,5,15,0,0.08800000000000001,0,31840.0,80.0
2013-05-16,16,93,7.53,No,38757,Baltimore,3,5,16,0,0.0753,0,40765.0,88.0
2013-05-17,19,138,8.75,No,36661,Baltimore,4,5,17,0,0.0875,0,38978.0,116.0
2013-05-18,17,178,5.85,No,41292,Baltimore,5,5,18,1,0.058499999999999996,0,43649.0,176.0
2013-05-19,20,132,6.86,No,32096,Baltimore,6,5,19,1,0.06860000000000001,0,33668.0,120.0
2013-05-20,11,75,7.75,No,40887,Baltimore,0,5,20,0,0.0775,0,34384.0,50.0
2013-05-21,12,72,5.42,No,31861,Baltimore,1,5,21,0,0.0542,0,33098.0,60.0
2013-05-22,10,85,7.84,No,32028,Baltimore,2,5,22,0,0.0784,0,39686.0,78.0
2013-05-23,17,119,9.88,No,43032,Baltimore,3,5,23,0,0.09880000000000001,0,38757.0,93.0
2013-05-24,17,140,11.38,No,38893,Baltimore,4,5,24,0,0.11380000000000001,0,36661.0,138.0
2013-05-25,47,807,12.44,Yes,94310,Baltimore,5,5,25,1,0.1244,1,41292.0,178.0
2013-05-26,39,535,11.78,Yes,61910,Baltimore,6,5,26,1,0.11779999999999999,1,32096.0,132.0
2013-05-27,28,553,15.73,Yes,68710,Baltimore,0,5,27,0,0.1573,1,40887.0,75.0
2013-05-28,14,82,14.08,No,33565,Baltimore,1,5,28,0,0.1408,0,31861.0,72.0
2013-05-29,12,82,13.58,No,28092,Baltimore,2,5,29,0,0.1358,0,32028.0,85.0
2013-05-30,20,77,8.25,No,38618,Baltimore,3,5,30,0,0.0825,0,43032.0,119.0
2013-05-31,17,114,9.86,No,33682,Baltimore,4,5,31,0,0.0986,0,38893.0,140.0
2013-06-01,14,181,9.84,No,45300,Baltimore,5,6,1,1,0.0984,0,94310.0,807.0
2013-06-02,17,139,10.92,No,38835,Baltimore,6,6,2,1,0.1092,0,61910.0,535.0
2013-06-03,9,92,8.81,No,31469,Baltimore,0,6,3,0,0.08810000000000001,0,68710.0,553.0
2013-06-04,8,84,10.51,No,34434,Baltimore,1,6,4,0,0.1051,0,33565.0,82.0
2013-06-05,15,89,8.62,No,35777,Baltimore,2,6,5,0,0.0862,0,28092.0,82.0
2013-06-06,19,94,9.64,No,34554,Baltimore,3,6,6,0,0.0964,0,38618.0,77.0
2013-06-07,14,114,10.29,No,33878,Baltimore,4,6,7,0,0.10289999999999999,0,33682.0,114.0
2013-06-08,18,181,11.63,No,41265,Baltimore,5,6,8,1,0.11630000000000001,0,45300.0,181.0
2013-06-09,27,121,10.44,No,41927,Baltimore,6,6,9,1,0.10439999999999999,0,38835.0,139.0
2013-06-10,11,82,9.17,No,35276,Baltimore,0,6,10,0,0.0917,0,31469.0,92.0
2013-06-11,9,86,8.94,No,32774,Baltimore,1,6,11,0,0.0894,0,34434.0,84.0
2013-06-12,10,82,11.71,No,33198,Baltimore,2,6,12,0,0.11710000000000001,0,35777.0,89.0
2013-06-13,19,106,14.43,No,34802,Baltimore,3,6,13,0,0.14429999999999998,0,34554.0,94.0
2013-06-14,14,118,10.42,No,39639,Baltimore,4,6,14,0,0.1042,0,33878.0,114.0
2013-06-15,18,185,11.44,No,38349,Baltimore,5,6,15,1,0.1144,0,41265.0,181.0
2013-06-16,15,106,8.77,No,38333,Baltimore,6,6,16,1,0.0877,0,41927.0,121.0
2013-06-17,8,71,13.64,No,30172,Baltimore,0,6,17,0,0.1364,0,35276.0,82.0
2013-06-18,10,89,13.25,No,37002,Baltimore,1,6,18,0,0.1325,0,32774.0,86.0
2013-06-19,10,91,12.19,No,33218,Baltimore,2,6,19,0,0.1219,0,33198.0,82.0
2013-06-20,16,91,9.17,No,33436,Baltimore,3,6,20,0,0.0917,0,34802.0,106.0
2013-06-21,14,125,10.83,No,31471,Baltimore,4,6,21,0,0.10830000000000001,0,39639.0,118.0
2013-06-22,14,160,12.8,No,44943,Baltimore,5,6,22,1,0.128,0,38349.0,185.0
2013-06-23,18,115,11.94,No,34865,Baltimore,6,6,23,1,0.11939999999999999,0,38333.0,106.0
2013-06-24,11,86,12.32,No,35598,Baltimore,0,6,24,0,0.1232,0,30172.0,71.0
2013-06-25,11,81,12.73,No,32455,Baltimore,1,6,25,0,0.1273,0,37002.0,89.0
2013-06-26,8,98,10.79,No,35649,Baltimore,2,6,26,0,0.1079,0,33218.0,91.0
2013-06-27,10,100,14.12,No,30761,Baltimore,3,6,27,0,0.1412,0,33436.0,91.0
2013-06-28,14,117,13.14,No,37375,Baltimore,4,6,28,0,0.13140000000000002,0,31471.0,125.0
2013-06-29,15,174,14.27,No,39217,Baltimore,5,6,29,1,0.1427,0,44943.0,160.0
2013-06-30,20,149,14.93,No,41493,Baltimore,6,6,30,1,0.1493,0,34865.0,115.0
2013-07-01,9,105,13.89,No,36475,Baltimore,0,7,1,0,0.1389,0,35598.0,86.0
2013-07-02,8,120,16.2,No,37264,Baltimore,1,7,2,0,0.162,0,32455.0,81.0
2013-07-03,14,129,13.5,No,27906,Baltimore,2,7,3,0,0.135,0,35649.0,98.0
2013-07-04,16,153,14.22,No,39862,Baltimore,3,7,4,0,0.1422,0,30761.0,100.0
2013-07-05,17,168,15.59,No,33718,Baltimore,4,7,5,0,0.1559,0,37375.0,117.0
2013-07-06,15,202,14.69,No,40657,Baltimore,5,7,6,1,0.1469,0,39217.0,174.0
2013-07-07,12,146,10.88,No,46078,Baltimore,6,7,7,1,0.10880000000000001,0,41493.0,149.0
2013-07-08,10,105,12.62,No,39560,Baltimore,0,7,8,0,0.12619999999999998,0,36475.0,105.0
2013-07-09,9,107,12.23,No,47542,Baltimore,1,7,9,0,0.1223,0,37264.0,120.0
2013-07-10,10,112,11.28,No,31912,Baltimore,2,7,10,0,0.1128,0,27906.0,129.0
2013-07-11,11,110,13.51,No,36332,Baltimore,3,7,11,0,0.1351,0,39862.0,153.0
2013-07-12,16,129,12.89,No,30052,Baltimore,4,7,12,0,0.12890000000000001,0,33718.0,168.0
2013-07-13,19,172,11.34,No,32301,Baltimore,5,7,13,1,0.1134,0,40657.0,202.0
2013-07-14,13,133,12.16,No,32784,Baltimore,6,7,14,1,0.1216,0,46078.0,146.0
2013-07-15,11,112,11.34,No,39273,Baltimore,0,7,15,0,0.1134,0,39560.0,105.0
2013-07-16,11,131,10.87,No,42966,Baltimore,1,7,16,0,0.10869999999999999,0,47542.0,107.0
2013-07-17,8,116,12.52,No,36203,Baltimore,2,7,17,0,0.1252,0,31912.0,112.0
2013-07-18,12,119,13.77,No,39081,Baltimore,3,7,18,0,0.1377,0,36332.0,110.0
2013-07-19,20,123,12.72,No,36274,Baltimore,4,7,19,0,0.1272,0,30052.0,129.0
2013-07-20,14,179,10.32,No,40469,Baltimore,5,7,20,1,0.1032,0,32301.0,172.0
2013-07-21,19,140,10.48,No,32825,Baltimore,6,7,21,1,0.1048,0,32784.0,133.0
2013-07-22,12,121,7.99,No,27097,Baltimore,0,7,22,0,0.0799,0,39273.0,112.0
2013-07-23,17,118,6.42,No,38423,Baltimore,1,7,23,0,0.0642,0,42966.0,131.0
2013-07-24,17,118,8.4,No,26163,Baltimore,2,7,24,0,0.084,0,36203.0,116.0
2013-07-25,14,99,9.32,No,36832,Baltimore,3,7,25,0,0.0932,0,39081.0,119.0
2013-07-26,15,125,8.39,No,29908,Baltimore,4,7,26,0,0.0839,0,36274.0,123.0
2013-07-27,20,171,8.71,No,48775,Baltimore,5,7,27,1,0.08710000000000001,0,40469.0,179.0
2013-07-28,27,99,9.24,No,31960,Baltimore,6,7,28,1,0.0924,0,32825.0,140.0
2013-07-29,9,98,6.39,No,29387,Baltimore,0,7,29,0,0.0639,0,27097.0,121.0
2013-07-30,11,94,9.39,No,37735,Baltimore,1,7,30,0,0.09390000000000001,0,38423.0,118.0
2013-07-31,12,108,7.09,No,30575,Baltimore,2,7,31,0,0.0709,0,26163.0,118.0
2013-08-01,19,127,10.22,No,38538,Baltimore,3,8,1,0,0.10220000000000001,0,36832.0,99.0
2013-08-02,19,122,9.65,No,34306,Baltimore,4,8,2,0,0.0965,0,29908.0,125.0
2013-08-03,19,161,6.84,No,38411,Baltimore,5,8,3,1,0.0684,0,48775.0,171.0
2013-08-04,12,144,6.27,No,36274,Baltimore,6,8,4,1,0.06269999999999999,0,31960.0,99.0
2013-08-05,8,96,6.87,No,28802,Baltimore,0,8,5,0,0.0687,0,29387.0,98.0
2013-08-06,8,89,8.81,No,26796,Baltimore,1,8,6,0,0.08810000000000001,0,37735.0,94.0
2013-08-07,8,96,7.56,No,38296,Baltimore,2,8,7,0,0.0756,0,30575.0,108.0
2013-08-08,14,108,10.34,No,29043,Baltimore,3,8,8,0,0.10339999999999999,0,38538.0,127.0
2013-08-09,19,124,14.82,No,43516,Baltimore,4,8,9,0,0.1482,0,34306.0,122.0
2013-08-10,21,162,11.43,No,37025,Baltimore,5,8,10,1,0.1143,0,38411.0,161.0
2013-08-11,19,126,13.24,No,38614,Baltimore,6,8,11,1,0.1324,0,36274.0,144.0
2013-08-12,12,93,12.13,No,30789,Baltimore,0,8,12,0,0.1213,0,28802.0,96.0
2013-08-13,15,108,13.47,No,39901,Baltimore,1,8,13,0,0.13470000000000001,0,26796.0,89.0
2013-08-14,12,93,7.75,No,34457,Baltimore,2,8,14,0,0.0775,0,38296.0,96.0
2013-08-15,15,90,10.71,No,28502,Baltimore,3,8,15,0,0.10710000000000001,0,29043.0,108.0
2013-08-16,16,112,7.77,No,36499,Baltimore,4,8,16,0,0.07769999999999999,0,43516.0,124.0
2013-08-17,14,164,8.59,No,38420,Baltimore,5,8,17,1,0.0859,0,37025.0,162.0
2013-08-18,17,107,9.45,No,33643,Baltimore,6,8,18,1,0.09449999999999999,0,38614.0,126.0
2013-08-19,9,93,12.56,No,28320,Baltimore,0,8,19,0,0.12560000000000002,0,30789.0,93.0
2013-08-20,11,81,9.66,No,28417,Baltimore,1,8,20,0,0.0966,0,39901.0,108.0
2013-08-21,12,100,12.22,No,36580,Baltimore,2,8,21,0,0.1222,0,34457.0,93.0
2013-08-22,14,95,13.08,No,29323,Baltimore,3,8,22,0,0.1308,0,28502.0,90.0
2013-08-23,12,104,9.73,No,31200,Baltimore,4,8,23,0,0.0973,0,36499.0,112.0
2013-08-24,25,159,12.98,No,36541,Baltimore,5,8,24,1,0.1298,0,38420.0,164.0
2013-08-25,25,126,13.47,No,31441,Baltimore,6,8,25,1,0.13470000000000001,0,33643.0,107.0
2013-08-26,11,88,12.99,No,28190,Baltimore,0,8,26,0,0.12990000000000002,0,28320.0,93.0
2013-08-27,10,78,13.16,No,29162,Baltimore,1,8,27,0,0.1316,0,28417.0,81.0
2013-08-28,9,78,13.36,No,40098,Baltimore,2,8,28,0,0.1336,0,36580.0,100.0
2013-08-29,15,90,10.54,No,35541,Baltimore,3,8,29,0,0.1054,0,29323.0,95.0
2013-08-30,18,111,10.85,No,34810,Baltimore,4,8,30,0,0.1085,0,31200.0,104.0
2013-08-31,14,177,15.01,No,33837,Baltimore,5,8,31,1,0.1501,0,36541.0,159.0
2013-09-01,13,141,11.74,No,36597,Baltimore,6,9,1,1,0.1174,0,31441.0,126.0
2013-09-02,9,158,10.48,No,36029,Baltimore,0,9,2,0,0.1048,0,28190.0,88.0
2013-09-03,10,64,10.54,No,29374,Baltimore,1,9,3,0,0.1054,0,29162.0,78.0
2013-09-04,13,57,12.29,No,31242,Baltimore,2,9,4,0,0.1229,0,40098.0,78.0
2013-09-05,14,64,10.97,No,30426,Baltimore,3,9,5,0,0.1097,0,35541.0,90.0
2013-09-06,14,82,8.02,No,31962,Baltimore,4,9,6,0,0.0802,0,34810.0,111.0
2013-09-07,16,127,11.89,No,38886,Baltimore,5,9,7,1,0.1189,0,33837.0,177.0
2013-09-08,15,94,12.3,No,30928,Baltimore,6,9,8,1,0.12300000000000001,0,36597.0,141.0
2013-09-09,8,68,9.87,No,30442,Baltimore,0,9,9,0,0.0987,0,36029.0,158.0
2013-09-10,11,57,11.59,No,33932,Baltimore,1,9,10,0,0.1159,0,29374.0,64.0
2013-09-11,22,261,8.1,Yes,44728,Baltimore,2,9,11,0,0.081,1,31242.0,57.0
2013-09-12,35,286,10.6,Yes,54070,Baltimore,3,9,12,0,0.106,1,30426.0,64.0
2013-09-13,49,380,9.31,Yes,61580,Baltimore,4,9,13,0,0.0931,1,31962.0,82.0
2013-09-14,16,129,11.63,No,34252,Baltimore,5,9,14,1,0.11630000000000001,0,38886.0,127.0
2013-09-15,12,106,7.86,No,32282,Baltimore,6,9,15,1,0.0786,0,30928.0,94.0
2013-09-16,9,84,8.75,No,31232,Baltimore,0,9,16,0,0.0875,0,30442.0,68.0
2013-09-17,14,70,15.15,No,31270,Baltimore,1,9,17,0,0.1515,0,33932.0,57.0
2013-09-18,13,65,7.75,No,27089,Baltimore,2,9,18,0,0.0775,0,44728.0,261.0
2013-09-19,14,70,8.62,No,33019,Baltimore,3,9,19,0,0.0862,0,54070.0,286.0
2013-09-20,18,110,13.14,No,32470,Baltimore,4,9,20,0,0.13140000000000002,0,61580.0,380.0
2013-09-21,18,138,13.75,No,43841,Baltimore,5,9,21,1,0.1375,0,34252.0,129.0
2013-09-22,18,103,12.1,No,33616,Baltimore,6,9,22,1,0.121,0,32282.0,106.0
2013-09-23,12,63,12.48,No,22174,Baltimore,0,9,23,0,0.12480000000000001,0,31232.0,84.0
2013-09-24,8,65,6.74,No,34584,Baltimore,1,9,24,0,0.0674,0,31270.0,70.0
2013-09-25,16,67,12.56,No,34058,Baltimore,2,9,25,0,0.12560000000000002,0,27089.0,65.0
2013-09-26,18,74,9.29,No,27853,Baltimore,3,9,26,0,0.0929,0,33019.0,70.0
2013-09-27,6,98,11.4,No,38237,Baltimore,4,9,27,0,0.114,0,32470.0,110.0
2013-09-28,17,151,7.35,No,39767,Baltimore,5,9,28,1,0.0735,0,43841.0,138.0
2013-09-29,16,95,11.45,No,33790,Baltimore,6,9,29,1,0.11449999999999999,0,33616.0,103.0
2013-09-30,10,51,9.15,No,26129,Baltimore,0,9,30,0,0.0915,0,22174.0,63.0
2013-10-01,9,51,10.1,No,24099,Baltimore,1,10,1,0,0.10099999999999999,0,34584.0,65.0
2013-10-02,13,63,7.76,No,25816,Baltimore,2,10,2,0,0.0776,0,34058.0,67.0
2013-10-03,17,79,13.1,No,38226,Baltimore,3,10,3,0,0.131,0,27853.0,74.0
2013-10-04,12,107,10.95,No,34099,Baltimore,4,10,4,0,0.10949999999999999,0,38237.0,98.0
2013-10-05,18,176,12.12,No,45120,Baltimore,5,10,5,1,0.12119999999999999,0,39767.0,151.0
2013-10-06,16,114,10.66,No,29315,Baltimore,6,10,6,1,0.1066,0,33790.0,95.0
2013-10-07,10,65,10.64,No,26913,Baltimore,0,10,7,0,0.10640000000000001,0,26129.0,51.0
2013-10-08,4,70,9.48,No,31933,Baltimore,1,10,8,0,0.09480000000000001,0,24099.0,51.0
2013-10-09,14,74,11.26,No,27510,Baltimore,2,10,9,0,0.11259999999999999,0,25816.0,63.0
2013-10-10,15,90,12.38,No,32048,Baltimore,3,10,10,0,0.12380000000000001,0,38226.0,79.0
2013-10-11,21,118,13.71,No,31134,Baltimore,4,10,11,0,0.1371,0,34099.0,107.0
2013-10-12,35,660,14.07,Yes,80890,Baltimore,5,10,12,1,0.1407,1,45120.0,176.0
2013-10-13,38,514,10.47,Yes,59886,Baltimore,6,10,13,1,0.1047,1,29315.0,114.0
2013-10-14,32,300,10.72,Yes,58521,Baltimore,0,10,14,0,0.1072,1,26913.0,65.0
2013-10-15,5,69,12.67,No,30680,Baltimore,1,10,15,0,0.1267,0,31933.0,70.0
2013-10-16,10,74,11.4,No,31164,Baltimore,2,10,16,0,0.114,0,27510.0,74.0
2013-10-17,18,67,10.86,No,35764,Baltimore,3,10,17,0,0.10859999999999999,0,32048.0,90.0
2013-10-18,21,92,9.34,No,34554,Baltimore,4,10,18,0,0.0934,0,31134.0,118.0
2013-10-19,22,140,9.94,No,35158,Baltimore,5,10,19,1,0.09939999999999999,0,80890.0,660.0
2013-10-20,13,106,9.6,No,31255,Baltimore,6,10,20,1,0.096,0,59886.0,514.0
2013-10-21,10,53,12.88,No,28856,Baltimore,0,10,21,0,0.1288,0,58521.0,300.0
2013-10-22,10,55,7.39,No,32513,Baltimore,1,10,22,0,0.0739,0,30680.0,69.0
2013-10-23,10,71,8.52,No,39750,Baltimore,2,10,23,0,0.0852,0,31164.0,74.0
2013-10-24,18,73,9.16,No,38173,Baltimore,3,10,24,0,0.0916,0,35764.0,67.0
2013-10-25,31,119,14.63,No,35724,Baltimore,4,10,25,0,0.1463,0,34554.0,92.0
2013-10-26,18,151,9.76,No,38770,Baltimore,5,10,26,1,0.09759999999999999,0,35158.0,140.0
2013-10-27,10,108,10.08,No,32151,Baltimore,6,10,27,1,0.1008,0,31255.0,106.0
2013-10-28,13,76,10.64,No,33723,Baltimore,0,10,28,0,0.10640000000000001,0,28856.0,53.0
2013-10-29,7,76,7.43,No,33866,Baltimore,1,10,29,0,0.07429999999999999,0,32513.0,55.0
2013-10-30,12,66,6.9,No,26877,Baltimore,2,10,30,0,0.069,0,39750.0,71.0
2013-10-31,22,50,6.99,No,32300,Baltimore,3,10,31,0,0.0699,0,38173.0,73.0
2013-11-01,23,87,10.61,No,43142,Baltimore,4,11,1,0,0.1061,0,35724.0,119.0
2013-11-02,24,137,12.53,No,50406,Baltimore,5,11,2,1,0.1253,0,38770.0,151.0
2013-11-03,23,121,14.33,No,47009,Baltimore,6,11,3,1,0.1433,0,32151.0,108.0
2013-11-04,8,57,7.94,No,39517,Baltimore,0,11,4,0,0.0794,0,33723.0,76.0
2013-11-05,13,69,8.84,No,36168,Baltimore,1,11,5,0,0.08839999999999999,0,33866.0,76.0
2013-11-06,18,66,10.46,No,36540,Baltimore,2,11,6,0,0.10460000000000001,0,26877.0,66.0
2013-11-07,18,66,12.6,No,39510,Baltimore,3,11,7,0,0.126,0,32300.0,50.0
2013-11-08,15,116,7.69,No,44592,Baltimore,4,11,8,0,0.07690000000000001,0,43142.0,87.0
2013-11-09,40,670,9.51,Yes,85350,Baltimore,5,11,9,1,0.0951,1,50406.0,137.0
2013-11-10,55,513,14.37,Yes,86667,Baltimore,6,11,10,1,0.1437,1,47009.0,121.0
2013-11-11,32,463,13.41,Yes,54125,Baltimore,0,11,11,0,0.1341,1,39517.0,57.0
2013-11-12,15,72,12.43,No,47347,Baltimore,1,11,12,0,0.1243,0,36168.0,69.0
2013-11-13,11,68,8.16,No,45341,Baltimore,2,11,13,0,0.0816,0,36540.0,66.0
2013-11-14,13,79,13.99,No,43213,Baltimore,3,11,14,0,0.1399,0,39510.0,66.0
2013-11-15,19,102,13.03,No,37981,Baltimore,4,11,15,0,0.1303,0,44592.0,116.0
2013-11-16,16,188,9.43,No,48566,Baltimore,5,11,16,1,0.0943,0,85350.0,670.0
2013-11-17,17,140,11.07,No,48310,Baltimore,6,11,17,1,0.1107,0,86667.0,513.0
2013-11-18,9,79,9.25,No,39161,Baltimore,0,11,18,0,0.0925,0,54125.0,463.0
2013-11-19,15,68,16.46,No,37061,Baltimore,1,11,19,0,0.1646,0,47347.0,72.0
2013-11-20,12,70,12.87,No,50561,Baltimore,2,11,20,0,0.12869999999999998,0,45341.0,68.0
2013-11-21,16,84,10.98,No,39843,Baltimore,3,11,21,0,0.10980000000000001,0,43213.0,79.0
2013-11-22,17,108,12.72,No,48206,Baltimore,4,11,22,0,0.1272,0,37981.0,102.0
2013-11-23,24,230,16.24,No,73686,Baltimore,5,11,23,1,0.1624,0,48566.0,188.0
2013-11-24,40,160,12.53,No,51416,Baltimore,6,11,24,1,0.1253,0,48310.0,140.0
2013-11-25,14,88,14.78,No,48860,Baltimore,0,11,25,0,0.1478,0,39161.0,79.0
2013-11-26,13,85,14.06,No,35680,Baltimore,1,11,26,0,0.1406,0,37061.0,68.0
2013-11-27,23,175,24.09,No,65270,Baltimore,2,11,27,0,0.2409,0,50561.0,70.0
2013-11-28,43,393,19.65,No,72759,Baltimore,3,11,28,0,0.19649999999999998,0,39843.0,84.0
2013-11-29,62,818,21.72,No,105102,Baltimore,4,11,29,0,0.21719999999999998,0,48206.0,108.0
2013-11-30,21,265,24.51,No,66385,Baltimore,5,11,30,1,0.2451,0,73686.0,230.0
2013-12-01,26,189,18.13,No,53559,Baltimore,6,12,1,1,0.1813,0,51416.0,160.0
2013-12-02,14,90,14.16,No,56760,Baltimore,0,12,2,0,0.1416,0,48860.0,88.0
2013-12-03,15,67,16.59,No,54799,Baltimore,1,12,3,0,0.1659,0,35680.0,85.0
2013-12-04,12,101,16.07,No,48549,Baltimore,2,12,4,0,0.1607,0,65270.0,175.0
2013-12-05,18,90,18.92,No,54524,Baltimore,3,12,5,0,0.1892,0,72759.0,393.0
2013-12-06,23,125,12.94,No,53209,Baltimore,4,12,6,0,0.1294,0,105102.0,818.0
2013-12-07,24,190,15.72,No,65983,Baltimore,5,12,7,1,0.1572,0,66385.0,265.0
2013-12-08,23,181,16.7,No,54231,Baltimore,6,12,8,1,0.16699999999999998,0,53559.0,189.0
2013-12-09,15,94,15.12,No,51918,Baltimore,0,12,9,0,0.1512,0,56760.0,90.0
2013-12-10,12,98,19.92,No,56093,Baltimore,1,12,10,0,0.19920000000000002,0,54799.0,67.0
2013-12-11,11,114,16.75,No,56731,Baltimore,2,12,11,0,0.1675,0,48549.0,101.0
2013-12-12,21,123,13.84,No,50441,Baltimore,3,12,12,0,0.1384,0,54524.0,90.0
2013-12-13,20,147,15.36,No,65801,Baltimore,4,12,13,0,0.1536,0,53209.0,125.0
2013-12-14,42,310,28.01,No,87785,Baltimore,5,12,14,1,0.2801,0,65983.0,190.0
2013-12-15,15,227,24.18,No,73417,Baltimore,6,12,15,1,0.2418,0,54231.0,181.0
2013-12-16,13,140,19.97,No,45817,Baltimore,0,12,16,0,0.1997,0,51918.0,94.0
2013-12-17,15,140,17.14,No,53096,Baltimore,1,12,17,0,0.1714,0,56093.0,98.0
2013-12-18,13,189,19.01,No,56767,Baltimore,2,12,18,0,0.19010000000000002,0,56731.0,114.0
2013-12-19,24,169,18.68,No,49462,Baltimore,3,12,19,0,0.1868,0,50441.0,123.0
2013-12-20,18,238,19.09,No,49069,Baltimore,4,12,20,0,0.1909,0,65801.0,147.0
2013-12-21,25,344,23.8,No,63129,Baltimore,5,12,21,1,0.23800000000000002,0,87785.0,310.0
2013-12-22,25,357,21.94,No,64142,Baltimore,6,12,22,1,0.2194,0,73417.0,227.0
2013-12-23,14,319,19.43,No,59857,Baltimore,0,12,23,0,0.1943,0,45817.0,140.0
